"","RT","RT_bl","RT_tot","acc_bl","acc_tot","background","bidi","blink_onset","block_cnt","block_type","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","count_block_loop","count_block_seq","count_block_settings","count_check_session","count_drift_correct","count_end_loop","count_end_seq","count_exp_settings","count_experiment","count_feedback","count_instructions","count_log_variables","count_logger","count_new_inline_script","count_new_pygaze_drift_correct","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_pygaze","count_start_recording","count_stop_recording","count_test_location","count_trial","count_trial_loop","count_trial_seq","d_eye","datetime","description","disable_garbage_collection","dist_color","dist_high","dist_loc","dist_shape","empty_column","experiment_file","experiment_path","eye_threshold_length","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","high_loc","high_prob_loc","keyboard_backend","live_row","live_row_block_loop","live_row_trial_loop","logfile","mouse_backend","nr_blinks","nr_trials","nr_trials_bl","opensesame_codename","opensesame_version","orient_list_trial","ping","ping_trigger","ping_type","practice","repeat_cycle","response","round_decimals","sampler_backend","session_nr","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target_color","target_high","target_loc","target_shape","time_block_loop","time_block_seq","time_block_settings","time_check_session","time_drift_correct","time_end_loop","time_end_seq","time_exp_settings","time_experiment","time_feedback","time_instructions","time_log_variables","time_logger","time_new_inline_script","time_new_pygaze_drift_correct","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_pygaze","time_start_recording","time_stop_recording","time_test_location","time_trial","time_trial_loop","time_trial_seq","title","total_blocks","tracker_dev","trial_type","trials_in_block","trigger","uniform_coordinates","update_blinks","width","x","y","toward","containsNaN","rept","repd","prevtar","pd","nt","pd_c","nt_c","tar_dist","dist_dist","prevHP","eegTar","repteeg","tarcounter"
"682",723.694400000852,12177.3399000005,770269.329199994,8,621,"#000000","no",3162720.4169,13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,NA,0,0,12,0,681,681,NA,NA,NA,NA,0,12,12,NA,681,12,681,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","green","no","2","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,4,"psycho",9,12,9,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",1,682,10,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'vert', 'hori', 'hori', 'vert', 'vert', 'hori']","no",204,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","red","no",7,"diamond",472241.2698,3136865.4619,3136865.5114,NA,3136870.6821,NA,NA,160676.359999999,1860.95389999991,3130863.2276,160676.3814,3167653.1641,3170260.093,NA,NA,NA,NA,1861.03319999984,3137521.2012,3130356.3368,NA,3167653.1782,3137892.5222,3167653.1138,"New experiment",19,"[0]","dist_present",56,83,"yes","yes",1680,0.231936623246384,-13.5333561497997,"more away","False","NR","NR","lp",NA,NA,NA,NA,-3,2,"6",3,"NR","in"
"683",744.064699999522,12921.4046,771013.393899993,9,622,"#000000","no",3162720.4169,13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,NA,0,0,12,0,682,682,NA,NA,NA,NA,0,12,12,NA,682,12,682,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","red","no","3","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,4,"psycho",10,12,10,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",1,683,11,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'vert', 'vert', 'hori', 'hori', 'hori', 'vert']","yes",104,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","green","yes",4,"circle",472241.2698,3136865.4619,3136865.5114,NA,3136870.6821,NA,NA,160676.359999999,1860.95389999991,3130863.2276,160676.3814,3170294.7606,3172868.0293,NA,NA,NA,NA,1861.03319999984,3137521.2012,3130356.3368,NA,3170294.7748,3137892.5222,3170294.7103,"New experiment",19,"[0]","dist_present",56,54,"yes","yes",1680,4.90662412324637,-22.3749186497997,"more away","False","NR","NR","lp","Left",NA,NA,NA,0,1,"6",7,"NR","ex"
"684",1688.30780000007,14609.7124000001,772701.701699993,10,623,"#000000","no",3162720.4169,13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,NA,0,0,12,0,683,683,NA,NA,NA,NA,0,12,12,NA,683,12,683,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","red","no","0","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,4,"psycho",11,12,11,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",1,684,12,"Lentiform Loewenfeld","3.3.8","['hori', 'hori', 'vert', 'vert', 'vert', 'hori', 'vert', 'hori']","yes",104,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","green","yes",4,"circle",472241.2698,3136865.4619,3136865.5114,NA,3136870.6821,NA,NA,160676.359999999,1860.95389999991,3130863.2276,160676.3814,3172902.6963,3176548.1883,NA,NA,NA,NA,1861.03319999984,3137521.2012,3130356.3368,NA,3172902.7101,3137892.5222,3172902.6471,"New experiment",19,"[0]","dist_present",56,51,"yes","yes",1680,1.82099912324636,-41.3026061497996,"more away","False","R","NR","hp",NA,NA,NA,NA,0,4,"6",4,"NR","ex"
"685",898.729100000579,15508.4415000007,773600.430799994,11,624,"#000000","no",3162720.4169,13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,NA,0,0,12,0,684,684,NA,NA,NA,NA,0,12,12,NA,684,12,684,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","red","no","None","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,4,"psycho",12,12,12,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",1,685,13,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'vert', 'hori', 'vert', 'hori', 'vert', 'hori']","no",204,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","green","no",0,"diamond",472241.2698,3136865.4619,3136865.5114,NA,3136870.6821,NA,NA,160676.359999999,1860.95389999991,3130863.2276,160676.3814,3176581.9188,3179236.0451,NA,NA,NA,NA,1861.03319999984,3137521.2012,3130356.3368,NA,3176581.9332,3137892.5222,3176581.8672,"New experiment",19,"[0]","dist_absent",56,19,"yes","yes",1680,-4.57681337675363,-41.0706686497996,"more away","False","NR","NR","hp",NA,NA,NA,NA,4,NA,"6",4,"R","in"
"686",1142.55749999918,16650.9989999998,774742.988299993,12,625,"#000000","no",3162720.4169,13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,NA,0,0,12,0,685,685,NA,NA,NA,NA,0,12,12,NA,685,12,685,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","green","no","7","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,4,"psycho",13,12,13,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",1,686,14,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'vert', 'hori', 'vert', 'vert', 'hori', 'hori']","no",204,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","red","no",2,"circle",472241.2698,3136865.4619,3136865.5114,NA,3136870.6821,NA,NA,160676.359999999,1860.95389999991,3130863.2276,160676.3814,3179269.0886,3182244.1147,NA,NA,NA,NA,1861.03319999984,3137521.2012,3130356.3368,NA,3179269.1027,3137892.5222,3179269.0392,"New experiment",19,"[0]","dist_present",56,38,"yes","yes",1680,8.71706162324648,-26.1236061497997,"more away","False","NR","NR","lp",NA,NA,NA,NA,2,-3,"6",0,"NR","in"
"687",1894.71479999973,18545.7137999996,776637.703099993,13,626,"#000000","no",3162720.4169,13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,NA,0,0,12,0,686,686,NA,NA,NA,NA,0,12,12,NA,686,12,686,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","green","no","6","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,4,"psycho",14,12,14,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",1,687,15,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'vert', 'hori', 'hori', 'hori', 'vert', 'vert']","yes",104,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","red","yes",4,"diamond",472241.2698,3136865.4619,3136865.5114,NA,3136870.6821,NA,NA,160676.359999999,1860.95389999991,3130863.2276,160676.3814,3182277.2916,3186004.1756,NA,NA,NA,NA,1861.03319999984,3137521.2012,3130356.3368,NA,3182277.3059,3137892.5222,3182277.2421,"New experiment",19,"[0]","dist_present",56,57,"yes","yes",1680,-6.05362587675358,-15.1773561497997,"more away","False","NR","NR","lp","Right",NA,"Right",NA,0,-2,"6",2,"NR","ex"
"688",1122.82589999959,19668.5396999991,777760.528999992,14,627,"#000000","no",3162720.4169,13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,NA,0,0,12,0,687,687,NA,NA,NA,NA,0,12,12,NA,687,12,687,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","green","no","7","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,4,"psycho",15,12,15,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",1,688,16,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'vert', 'vert', 'hori', 'hori', 'vert', 'hori']","yes",104,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","red","yes",4,"diamond",472241.2698,3136865.4619,3136865.5114,NA,3136870.6821,NA,NA,160676.359999999,1860.95389999991,3130863.2276,160676.3814,3186038.6402,3189268.0683,NA,NA,NA,NA,1861.03319999984,3137521.2012,3130356.3368,NA,3186038.6546,3137892.5222,3186038.5843,"New experiment",19,"[0]","dist_present",56,58,"yes","yes",1680,-1.10137587675367,-17.5254811497997,"more away","False","R","NR","hp","Right",NA,NA,NA,0,-3,"6",4,"NR","ex"
"689",865.916100000497,20534.4557999996,778626.445099993,15,628,"#000000","no",3162720.4169,13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,NA,0,0,12,0,688,688,NA,NA,NA,NA,0,12,12,NA,688,12,688,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","green","no","3","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,4,"psycho",16,12,16,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",1,689,17,"Lentiform Loewenfeld","3.3.8","['hori', 'hori', 'vert', 'hori', 'hori', 'vert', 'vert', 'vert']","yes",104,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","red","no",7,"circle",472241.2698,3136865.4619,3136865.5114,NA,3136870.6821,NA,NA,160676.359999999,1860.95389999991,3130863.2276,160676.3814,3189301.4181,3192052.088,NA,NA,NA,NA,1861.03319999984,3137521.2012,3130356.3368,NA,3189301.4322,3137892.5222,3189301.3687,"New experiment",19,"[0]","dist_present",56,84,"yes","yes",1680,3.60449912324642,-5.94691864979969,"more toward","False","NR","NR","hp",NA,NA,NA,NA,-3,1,"6",4,"R","in"
"690",1547.16440000013,22081.6201999998,780173.609499993,15,628,"#000000","no",3162720.4169,13,"bias","psycho","psycho","psycho",0,"uniform",0,0,12,12,NA,12,0,NA,0,0,12,0,689,689,NA,NA,NA,NA,0,12,12,NA,689,12,689,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","red","no","None","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,4,"psycho",17,12,17,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",1,690,18,"Lentiform Loewenfeld","3.3.8","['hori', 'hori', 'hori', 'vert', 'vert', 'vert', 'hori', 'vert']","no",204,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","green","no",0,"diamond",472241.2698,3136865.4619,3136865.5114,NA,3136870.6821,NA,NA,160676.359999999,1860.95389999991,3130863.2276,160676.3814,3192085.369,3195380.0501,NA,NA,NA,NA,1861.03319999984,3137521.2012,3130356.3368,NA,3192085.3834,3137892.5222,3192085.3191,"New experiment",19,"[0]","dist_absent",56,19,"yes","yes",1680,12.9101866232463,-19.8863561497996,"more away","False","NR","NR","lp",NA,NA,NA,NA,4,NA,"6",7,"NR","in"
"691",1466.28670000052,23547.9069000003,781639.896199993,16,629,"#000000","no",3162720.4169,13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,NA,0,0,12,0,690,690,NA,NA,NA,NA,0,12,12,NA,690,12,690,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","green","no","1","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,4,"psycho",18,12,18,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",1,691,19,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'hori', 'hori', 'vert', 'hori', 'vert', 'vert']","no",204,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","red","no",7,"diamond",472241.2698,3136865.4619,3136865.5114,NA,3136870.6821,NA,NA,160676.359999999,1860.95389999991,3130863.2276,160676.3814,3195413.295,3198836.0813,NA,NA,NA,NA,1861.03319999984,3137521.2012,3130356.3368,NA,3195413.3092,3137892.5222,3195413.2459,"New experiment",19,"[0]","dist_present",56,82,"yes","yes",1680,-13.8228133767537,-43.7714811497997,"more away","False","NR","NR","lp",NA,NA,NA,NA,-3,3,"6",0,"NR","in"
"692",917.109999999404,24465.0168999997,782557.006199993,17,630,"#000000","no",3162720.4169,13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,NA,0,0,12,0,691,691,NA,NA,NA,NA,0,12,12,NA,691,12,691,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","red","no","5","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,4,"psycho",19,12,19,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",1,692,20,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'vert', 'hori', 'hori', 'hori', 'vert', 'vert']","yes",104,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","green","no",6,"circle",472241.2698,3136865.4619,3136865.5114,NA,3136870.6821,NA,NA,160676.359999999,1860.95389999991,3130863.2276,160676.3814,3198869.3908,3201459.9969,NA,NA,NA,NA,1861.03319999984,3137521.2012,3130356.3368,NA,3198869.4047,3137892.5222,3198869.3406,"New experiment",19,"[0]","dist_present",56,76,"yes","yes",1680,7.27406162324631,-34.3288561497997,"more away","False","NR","NR","lp",NA,NA,NA,NA,-2,-1,"6",7,"NR","in"
"693",897.487499999814,25362.5043999995,783454.493699993,18,631,"#000000","no",3162720.4169,13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,NA,0,0,12,0,692,692,NA,NA,NA,NA,0,12,12,NA,692,12,692,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","red","no","1","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,4,"psycho",20,12,20,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",1,693,21,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'vert', 'hori', 'vert', 'hori', 'vert', 'hori']","no",204,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","green","no",6,"diamond",472241.2698,3136865.4619,3136865.5114,NA,3136870.6821,NA,NA,160676.359999999,1860.95389999991,3130863.2276,160676.3814,3201493.129,3204276.1238,NA,NA,NA,NA,1861.03319999984,3137521.2012,3130356.3368,NA,3201493.1431,3137892.5222,3201493.0785,"New experiment",19,"[0]","dist_present",56,72,"yes","yes",1680,2.75112412324634,-22.9451686497997,"more away","False","R","NR","lp",NA,NA,NA,NA,-2,3,"6",6,"NR","in"
"694",651.203999999445,26013.708399999,784105.697699992,19,632,"#000000","no",3162720.4169,13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,NA,0,0,12,0,693,693,NA,NA,NA,NA,0,12,12,NA,693,12,693,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","green","no","0","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,4,"psycho",21,12,21,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",1,694,22,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'hori', 'hori', 'hori', 'vert', 'vert', 'vert']","no",204,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","red","yes",4,"circle",472241.2698,3136865.4619,3136865.5114,NA,3136870.6821,NA,NA,160676.359999999,1860.95389999991,3130863.2276,160676.3814,3204309.3091,3206852.1166,NA,NA,NA,NA,1861.03319999984,3137521.2012,3130356.3368,NA,3204309.3231,3137892.5222,3204309.2588,"New experiment",19,"[0]","dist_present",56,51,"yes","yes",1680,4.59212412324638,-20.6781061497996,"more away","False","NR","NR","lp",NA,NA,NA,NA,0,4,"6",6,"R","ex"
"695",922.768099999987,26936.4764999989,785028.465799992,20,633,"#000000","no",3162720.4169,13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,NA,0,0,12,0,694,694,NA,NA,NA,NA,0,12,12,NA,694,12,694,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","green","no","6","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,4,"psycho",22,12,22,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",1,695,23,"Lentiform Loewenfeld","3.3.8","['vert', 'vert', 'hori', 'vert', 'hori', 'vert', 'hori', 'hori']","yes",104,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","red","no",2,"diamond",472241.2698,3136865.4619,3136865.5114,NA,3136870.6821,NA,NA,160676.359999999,1860.95389999991,3130863.2276,160676.3814,3206886.969,3209588.0332,NA,NA,NA,NA,1861.03319999984,3137521.2012,3130356.3368,NA,3206886.9834,3137892.5222,3206886.9174,"New experiment",19,"[0]","dist_present",56,37,"yes","yes",1680,15.5900616232464,-11.1197936497996,"more toward","False","NR","NR","hp",NA,NA,NA,NA,2,-2,"6",4,"NR","in"
"696",1655.3021999998,28591.7786999987,786683.767999992,21,634,"#000000","no",3210765.8891,13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,NA,0,0,12,0,695,695,NA,NA,NA,NA,0,12,12,NA,695,12,695,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","green","no","5","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,4,"psycho",23,12,23,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",2,696,24,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'hori', 'hori', 'vert', 'vert', 'hori', 'vert']","no",204,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","red","yes",4,"circle",472241.2698,3136865.4619,3136865.5114,NA,3136870.6821,NA,NA,160676.359999999,1860.95389999991,3130863.2276,160676.3814,3209621.4605,3213252.1251,NA,NA,NA,NA,1861.03319999984,3137521.2012,3130356.3368,NA,3209621.4746,3137892.5222,3209621.4115,"New experiment",19,"[0, 73.90113572421214, 81.03542671758402, 91.54477590826521, 98.00703214366648, 112.3282929539569, 128.94725559919158, 140.00187453405067, 150.32832743789237, 166.01605358768566, 181.05127399020907, 194.1325903392744, 208.57335021386203, 224.65479561403538, 232.0281375738235, 252.89558777375078, 267.7946156331564, 279.0871918536195, 286.5086580416258, 296.4440038802002, 318.1162447530491, 327.706461851396, 345.5396700618129, 353.1167464121185, 374.58457488946044, 388.96129918749665, 400.8869930495254, 412.29258855116393, 423.66767588217357, 433.82995728273335, 442.1811676335463, 445.2842137534938, 477.4332414065866, 482.056193697204, 491.3808054869226, 509.4200087021646, 521.0731230222237, 536.8295004844018, 550.688886759121, 562.2631774253738, 575.765087107778, 589.9859202504333, 605.525295768821, 618.7016789252198, 633.2053751386613, 644.0234514219558, 664.6689232352085, 680.6476695030991, 682.1826555886191, 703.9944956078804, 714.0209003781041, 729.6788949572918, 747.5297586180324, 759.6421037829883, 772.7463183016346, 787.7077977082067, 793.8231677722031, 794.459345070118, 813.6030205114483, 829.7846106068731, 830.5042822419811, 841.81308697846, 849.1849992948216, 863.3236539430159, 889.9148112484135]","dist_present",56,56,"yes","no",1680,NA,NA,"no hp","True","NR","NR","lp","Right",NA,NA,NA,0,-1,"6",2,"NR","ex"
"697",731.201100000646,29322.9797999994,787414.969099992,22,635,"#000000","no",3210765.8891,13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,NA,0,0,12,0,696,696,NA,NA,NA,NA,0,12,12,NA,696,12,696,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","red","yes","4","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,4,"psycho",24,12,24,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",2,697,25,"Lentiform Loewenfeld","3.3.8","['vert', 'vert', 'hori', 'vert', 'hori', 'hori', 'hori', 'vert']","no",204,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","green","no",5,"circle",472241.2698,3136865.4619,3136865.5114,NA,3136870.6821,NA,NA,160676.359999999,1860.95389999991,3130863.2276,160676.3814,3213285.3966,3215892.123,NA,NA,NA,NA,1861.03319999984,3137521.2012,3130356.3368,NA,3213285.4109,3137892.5222,3213285.347,"New experiment",19,"[0]","dist_present",56,65,"yes","yes",1680,13.8041241232464,-14.6555436497997,"more away","False","NR","NR","hp",NA,"Right",NA,NA,-1,0,"6",4,"NR","in"
"698",630.645200000145,29953.6249999995,788045.614299993,23,636,"#000000","no",3210765.8891,13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,NA,0,0,12,0,697,697,NA,NA,NA,NA,0,12,12,NA,697,12,697,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","red","no","None","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,4,"psycho",25,12,25,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",2,698,26,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'vert', 'vert', 'vert', 'hori', 'hori', 'hori']","yes",104,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","green","yes",4,"circle",472241.2698,3136865.4619,3136865.5114,NA,3136870.6821,NA,NA,160676.359999999,1860.95389999991,3130863.2276,160676.3814,3215926.0045,3218724.19,NA,NA,NA,NA,1861.03319999984,3137521.2012,3130356.3368,NA,3215926.0184,3137892.5222,3215925.9543,"New experiment",19,"[0]","dist_absent",56,59,"yes","yes",1680,6.49793662324642,0.412893850200353,"more toward","False","NR","NR","lp",NA,NA,NA,NA,0,NA,"6",5,"NR","ex"
"699",1085.32129999995,31038.9462999995,789130.935599993,24,637,"#000000","no",3210765.8891,13,"bias","psycho","psycho","psycho",0,"uniform",1,0,12,12,NA,12,0,NA,0,0,12,0,698,698,NA,NA,NA,NA,0,12,12,NA,698,12,698,73.2296414732588,"Wed Sep  1 11:30:53 2021","The main experiment item","yes","red","no","0","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,4,"psycho",26,12,26,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-11.csv","psycho",2,699,27,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'vert', 'vert', 'vert', 'hori', 'hori', 'hori']","no",204,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",11,"odd","green","no",3,"diamond",472241.2698,3136865.4619,3136865.5114,NA,3136870.6821,NA,NA,160676.359999999,1860.95389999991,3130863.2276,160676.3814,3218758.9608,3221700.1167,NA,NA,NA,NA,1861.03319999984,3137521.2012,3130356.3368,NA,3218758.9749,3137892.5222,3218758.9111,"New experiment",19,"[0]","dist_present",56,41,"yes","yes",1680,6.10874912324631,-3.75335614979965,"more toward","False","NR","NR","hp",NA,"Left",NA,NA,1,4,"6",4,"NR","in"
