"","RT","RT_bl","RT_tot","acc_bl","acc_tot","answer_debrief_1","answer_debrief_2","answer_debrief_3","answer_debrief_4","background","bidi","blink_onset","block_cnt","block_type","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","count_block_loop","count_block_seq","count_block_settings","count_check_session","count_drift_correct","count_end_loop","count_end_seq","count_exp_settings","count_experiment","count_feedback","count_instructions","count_log_variables","count_logger","count_new_inline_script","count_new_pygaze_drift_correct","count_new_pygaze_start_recording","count_new_pygaze_stop_recording","count_pygaze","count_start_recording","count_stop_recording","count_test_location","count_trial","count_trial_loop","count_trial_seq","d_eye","datetime","description","disable_garbage_collection","dist_color","dist_high","dist_loc","dist_shape","empty_column","experiment_file","experiment_path","eye_threshold_length","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","high_loc","high_prob_loc","keyboard_backend","live_row","live_row_block_loop","live_row_trial_loop","logfile","mouse_backend","nr_blinks","nr_trials","nr_trials_bl","opensesame_codename","opensesame_version","orient_list_trial","ping","ping_trigger","ping_type","practice","repeat_cycle","response","round_decimals","sampler_backend","session_nr","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","subject_nr","subject_parity","target_color","target_high","target_loc","target_shape","time_block_loop","time_block_seq","time_block_settings","time_check_session","time_drift_correct","time_end_loop","time_end_seq","time_exp_settings","time_experiment","time_feedback","time_instructions","time_log_variables","time_logger","time_new_inline_script","time_new_pygaze_drift_correct","time_new_pygaze_start_recording","time_new_pygaze_stop_recording","time_pygaze","time_start_recording","time_stop_recording","time_test_location","time_trial","time_trial_loop","time_trial_seq","title","total_blocks","tracker_dev","trial_type","trials_in_block","trigger","uniform_coordinates","update_blinks","width","x","y","toward","containsNaN","rept","repd","prevtar","pd","nt","pd_c","nt_c","tar_dist","dist_dist","prevHP","eegTar","repteeg","tarcounter","correcteeg"
"604",723.204499999993,41985.8009000006,735822.517999999,38,483,"n",1,"['1', '8', '7', 'space']","n","#000000","no",2946784.196,11,"neutral","psycho","psycho","psycho",0,"uniform",1,0,10,10,NA,10,0,NA,0,0,10,0,603,603,NA,NA,NA,NA,0,10,10,NA,603,10,603,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","None","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",43,10,43,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",15,604,44,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'vert', 'hori', 'vert', 'hori', 'hori', 'vert']","yes",109,"circles","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",4,"diamond",298524.9365,2802966.237,2802966.2855,NA,2802971.4733,NA,NA,59896.7462000001,3659.53259999969,2467626.3101,59896.7685999996,2947986.176,2950559.3192,NA,NA,NA,NA,3659.61169999991,2823142.3207,2467119.1017,NA,2947986.1901,2823511.6062,2947986.1262,"New experiment",19,"[0]","dist_absent",56,59,"yes","yes",1680,-1.29797468602789,-26.6873906004709,"no hp","False","NR","NR","lp",NA,NA,NA,NA,0,NA,"4",3,"NR","in",1
"605",754.975500000175,42740.7764000008,736577.493499999,39,484,"n",1,"['1', '8', '7', 'space']","n","#000000","no",2946784.196,11,"neutral","psycho","psycho","psycho",0,"uniform",1,0,10,10,NA,10,0,NA,0,0,10,0,604,604,NA,NA,NA,NA,0,10,10,NA,604,10,604,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","None","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",44,10,44,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",15,605,45,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'hori', 'hori', 'hori', 'vert', 'vert', 'vert']","no",209,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",7,"diamond",298524.9365,2802966.237,2802966.2855,NA,2802971.4733,NA,NA,59896.7462000001,3659.53259999969,2467626.3101,59896.7685999996,2950592.3581,2953279.2991,NA,NA,NA,NA,3659.61169999991,2823142.3207,2467119.1017,NA,2950592.3724,2823511.6062,2950592.3085,"New experiment",19,"[0]","dist_absent",56,89,"yes","yes",1680,-9.02503718602793,-33.8265156004708,"no hp","False","NR","R","lp",NA,"Right",NA,NA,-3,NA,"4",4,"NR","in",1
"606",985.891900000162,43726.668300001,737563.385399999,40,485,"n",1,"['1', '8', '7', 'space']","n","#000000","no",2946784.196,11,"neutral","psycho","psycho","psycho",0,"uniform",1,0,10,10,NA,10,0,NA,0,0,10,0,605,605,NA,NA,NA,NA,0,10,10,NA,605,10,605,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","1","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",45,10,45,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",15,606,46,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'hori', 'vert', 'hori', 'hori', 'vert', 'vert']","no",209,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",6,"circle",298524.9365,2802966.237,2802966.2855,NA,2802971.4733,NA,NA,59896.7462000001,3659.53259999969,2467626.3101,59896.7685999996,2953312.6135,2956031.3202,NA,NA,NA,NA,3659.61169999991,2823142.3207,2467119.1017,NA,2953312.6283,2823511.6062,2953312.5636,"New experiment",19,"[0]","dist_present",56,72,"yes","yes",1680,-0.495849686027968,-24.4323906004709,"no hp","False","NR","NR","lp",NA,NA,NA,NA,-2,3,"4",7,"NR","in",1
"607",860.37620000029,44587.0445000012,738423.761599999,41,486,"n",1,"['1', '8', '7', 'space']","n","#000000","no",2946784.196,11,"neutral","psycho","psycho","psycho",0,"uniform",1,0,10,10,NA,10,0,NA,0,0,10,0,606,606,NA,NA,NA,NA,0,10,10,NA,606,10,606,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","7","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",46,10,46,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",15,607,47,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'vert', 'hori', 'hori', 'hori', 'vert', 'vert']","no",209,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",5,"diamond",298524.9365,2802966.237,2802966.2855,NA,2802971.4733,NA,NA,59896.7462000001,3659.53259999969,2467626.3101,59896.7685999996,2956064.2267,2959007.439,NA,NA,NA,NA,3659.61169999991,2823142.3207,2467119.1017,NA,2956064.2414,2823511.6062,2956064.1772,"New experiment",19,"[0]","dist_present",56,68,"yes","yes",1680,-9.40178718602795,-12.4869531004708,"no hp","False","NR","NR","lp",NA,NA,NA,NA,-1,-3,"4",6,"NR","in",1
"608",1017.43360000011,45604.4781000013,739441.195199999,42,487,"n",1,"['1', '8', '7', 'space']","n","#000000","no",2946784.196,11,"neutral","psycho","psycho","psycho",0,"uniform",1,0,10,10,NA,10,0,NA,0,0,10,0,607,607,NA,NA,NA,NA,0,10,10,NA,607,10,607,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","5","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",47,10,47,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",15,608,48,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'hori', 'hori', 'vert', 'hori', 'vert', 'vert']","no",209,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",6,"circle",298524.9365,2802966.237,2802966.2855,NA,2802971.4733,NA,NA,59896.7462000001,3659.53259999969,2467626.3101,59896.7685999996,2959040.6607,2961983.3914,NA,NA,NA,NA,3659.61169999991,2823142.3207,2467119.1017,NA,2959040.6752,2823511.6062,2959040.6123,"New experiment",19,"[0]","dist_present",56,76,"yes","yes",1680,-4.61341218602799,-29.7310781004708,"no hp","False","NR","NR","lp",NA,NA,NA,NA,-2,-1,"4",5,"NR","in",1
"609",870.127499999944,46474.6056000013,740311.322699999,43,488,"n",1,"['1', '8', '7', 'space']","n","#000000","no",2962927.0233,11,"neutral","psycho","psycho","psycho",0,"uniform",1,0,10,10,NA,10,0,NA,0,0,10,0,608,608,NA,NA,NA,NA,0,10,10,NA,608,10,608,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","2","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",48,10,48,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",17,609,49,"Lentiform Loewenfeld","3.3.8","['vert', 'vert', 'hori', 'hori', 'hori', 'vert', 'vert', 'hori']","yes",109,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",5,"diamond",298524.9365,2802966.237,2802966.2855,NA,2802971.4733,NA,NA,59896.7462000001,3659.53259999969,2467626.3101,59896.7685999996,2962016.5774,2964591.3599,NA,NA,NA,NA,3659.61169999991,2823142.3207,2467119.1017,NA,2962016.5916,2823511.6062,2962016.5282,"New experiment",19,"[0, 73.33356082025965, 81.68163422775855, 88.38843034663427, 94.59269661001014, 99.33783385183914, 111.06824320406844, 122.98063679444556, 132.0848697334452, 143.98348341422323, 159.1348181470034, 169.00808965157876, 183.85603409182252, 196.71525163191978, 212.41141783059928, 226.70638627125655, 243.30130299800624, 252.20032945410392, 271.50001840721444, 289.0000172925908, 302.1001245310898, 314.80013072921236, 333.1014766334009, 346.40003884119426, 357.20001220703125, 377.4034159220218, 388.41085091233805, 407.4168258465903, 429.5104771713957, 440.6474901286075, 462.78125251905595, 484.22150786767094, 512.496082883278, 532.0039323796238]","dist_present",56,63,"yes","no",1680,NA,NA,"no hp","True","NR","NR","lp",NA,NA,NA,NA,-1,2,"4",6,"NR","in",1
"610",788.273200000171,47262.8788000015,741099.595899999,44,489,"n",1,"['1', '8', '7', 'space']","n","#000000","no",2962927.0233,11,"neutral","psycho","psycho","psycho",0,"uniform",1,0,10,10,NA,10,0,NA,0,0,10,0,609,609,NA,NA,NA,NA,0,10,10,NA,609,10,609,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","7","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",49,10,49,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",17,610,50,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'hori', 'vert', 'hori', 'vert', 'hori', 'vert']","yes",109,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",4,"circle",298524.9365,2802966.237,2802966.2855,NA,2802971.4733,NA,NA,59896.7462000001,3659.53259999969,2467626.3101,59896.7685999996,2964624.5337,2967407.3457,NA,NA,NA,NA,3659.61169999991,2823142.3207,2467119.1017,NA,2964624.5479,2823511.6062,2964624.4834,"New experiment",19,"[0]","dist_present",56,58,"yes","yes",1680,4.69440031397198,-12.0617656004709,"no hp","False","NR","NR","lp","Right",NA,NA,NA,0,-3,"4",5,"NR","in",1
"611",660.894599999301,47923.7734000008,741760.490499999,45,490,"n",1,"['1', '8', '7', 'space']","n","#000000","no",2962927.0233,11,"neutral","psycho","psycho","psycho",0,"uniform",1,0,10,10,NA,10,0,NA,0,0,10,0,610,610,NA,NA,NA,NA,0,10,10,NA,610,10,610,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","2","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",50,10,50,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",17,611,51,"Lentiform Loewenfeld","3.3.8","['vert', 'vert', 'vert', 'hori', 'hori', 'hori', 'hori', 'vert']","no",209,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",4,"circle",298524.9365,2802966.237,2802966.2855,NA,2802971.4733,NA,NA,59896.7462000001,3659.53259999969,2467626.3101,59896.7685999996,2967440.355,2970095.3681,NA,NA,NA,NA,3659.61169999991,2823142.3207,2467119.1017,NA,2967440.3695,2823511.6062,2967440.3047,"New experiment",19,"[0]","dist_present",56,53,"yes","yes",1680,2.39927531397217,-22.3766406004708,"no hp","False","R","NR","lp","Left",NA,"Left",NA,0,2,"4",4,"NR","in",1
"612",930.853299999144,48854.6266999999,742691.343799998,46,491,"n",1,"['1', '8', '7', 'space']","n","#000000","no",2962927.0233,11,"neutral","psycho","psycho","psycho",0,"uniform",1,0,10,10,NA,10,0,NA,0,0,10,0,611,611,NA,NA,NA,NA,0,10,10,NA,611,10,611,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","4","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",51,10,51,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",17,612,52,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'hori', 'vert', 'vert', 'hori', 'vert', 'hori']","no",209,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",2,"diamond",298524.9365,2802966.237,2802966.2855,NA,2802971.4733,NA,NA,59896.7462000001,3659.53259999969,2467626.3101,59896.7685999996,2970128.2836,2973055.5011,NA,NA,NA,NA,3659.61169999991,2823142.3207,2467119.1017,NA,2970128.2982,2823511.6062,2970128.2302,"New experiment",19,"[0]","dist_present",56,35,"yes","yes",1680,-3.32853718602797,-31.4379531004708,"no hp","False","NR","NR","lp",NA,"Left",NA,"Left",2,0,"4",4,"R","in",1
"613",881.703299999703,49736.3299999996,743573.047099998,47,492,"n",1,"['1', '8', '7', 'space']","n","#000000","no",2962927.0233,11,"neutral","psycho","psycho","psycho",0,"uniform",1,0,10,10,NA,10,0,NA,0,0,10,0,612,612,NA,NA,NA,NA,0,10,10,NA,612,10,612,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","5","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",52,10,52,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",17,613,53,"Lentiform Loewenfeld","3.3.8","['vert', 'vert', 'hori', 'vert', 'hori', 'vert', 'hori', 'hori']","no",209,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",0,"circle",298524.9365,2802966.237,2802966.2855,NA,2802971.4733,NA,NA,59896.7462000001,3659.53259999969,2467626.3101,59896.7685999996,2973088.7363,2975839.4293,NA,NA,NA,NA,3659.61169999991,2823142.3207,2467119.1017,NA,2973088.7506,2823511.6062,2973088.687,"New experiment",19,"[0]","dist_present",56,16,"yes","yes",1680,-1.94878718602793,-21.4111406004709,"no hp","False","NR","NR","lp","Right",NA,NA,NA,4,-1,"4",2,"NR","in",1
"614",904.987799999304,50641.3177999989,744478.034899997,48,493,"n",1,"['1', '8', '7', 'space']","n","#000000","no",2976656.7967,11,"neutral","psycho","psycho","psycho",0,"uniform",1,0,10,10,NA,10,0,NA,0,0,10,0,613,613,NA,NA,NA,NA,0,10,10,NA,613,10,613,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","None","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",53,10,53,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",18,614,54,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'vert', 'vert', 'hori', 'hori', 'vert', 'hori']","yes",109,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",2,"circle",298524.9365,2802966.237,2802966.2855,NA,2802971.4733,NA,NA,59896.7462000001,3659.53259999969,2467626.3101,59896.7685999996,2975874.2348,2978607.3798,NA,NA,NA,NA,3659.61169999991,2823142.3207,2467119.1017,NA,2975874.2491,2823511.6062,2975874.1849,"New experiment",19,"[0, 77.71998343538203, 85.18405348861482, 99.75699960267028, 104.9209166700499, 121.89705866080772, 129.65937612976538, 145.95027983724665, 155.32626188715378, 172.04546220244774, 192.00856927822176, 198.3814518164571, 217.3509610256872, 232.18808596304922, 248.46496497164367, 268.58483134916605, 288.31178090784647, 301.0299182873725, 318.6718663581768, 341.936228128062, 362.5917562348238, 375.6218690463318, 394.1972738991378, 413.9821856070621, 433.7504143493617, 455.1095240938148, 476.5725501962814, 492.92218850534516]","dist_absent",56,39,"yes","no",1680,1.25421281397212,-21.0987031004709,"no hp","False","NR","NR","lp",NA,"Left",NA,"Left",2,NA,"4",0,"NR","in",1
"615",787.862900000066,51429.180699999,745265.897799997,49,494,"n",1,"['1', '8', '7', 'space']","n","#000000","no",2976656.7967,11,"neutral","psycho","psycho","psycho",0,"uniform",1,0,10,10,NA,10,0,NA,0,0,10,0,614,614,NA,NA,NA,NA,0,10,10,NA,614,10,614,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","None","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",54,10,54,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",18,615,55,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'hori', 'vert', 'vert', 'hori', 'vert', 'hori']","no",209,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",7,"diamond",298524.9365,2802966.237,2802966.2855,NA,2802971.4733,NA,NA,59896.7462000001,3659.53259999969,2467626.3101,59896.7685999996,2978640.5077,2981327.4774,NA,NA,NA,NA,3659.61169999991,2823142.3207,2467119.1017,NA,2978640.522,2823511.6062,2978640.4571,"New experiment",19,"[0]","dist_absent",56,89,"yes","yes",1680,-2.80428718602794,-16.2825156004708,"no hp","False","NR","R","lp",NA,"Right",NA,NA,-3,NA,"4",2,"NR","in",1
"616",893.36699999962,52322.5476999986,746159.264799997,49,494,"n",1,"['1', '8', '7', 'space']","n","#000000","no",2976656.7967,11,"neutral","psycho","psycho","psycho",0,"uniform",0,0,10,10,NA,10,0,NA,0,0,10,0,615,615,NA,NA,NA,NA,0,10,10,NA,615,10,615,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","0","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,100,"psycho",55,10,55,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",18,616,56,"Lentiform Loewenfeld","3.3.8","['vert', 'vert', 'vert', 'hori', 'vert', 'hori', 'hori', 'hori']","no",209,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",3,"diamond",298524.9365,2802966.237,2802966.2855,NA,2802971.4733,NA,NA,59896.7462000001,3659.53259999969,2467626.3101,59896.7685999996,2981360.569,2984207.3974,NA,NA,NA,NA,3659.61169999991,2823142.3207,2467119.1017,NA,2981360.5834,2823511.6062,2981360.5201,"New experiment",19,"[0]","dist_present",56,41,"yes","yes",1680,2.24102531397204,-22.3955156004708,"no hp","False","NR","NR","lp",NA,"Left",NA,NA,1,4,"4",7,"NR","in",1
"617",969.370800000615,969.370800000615,747128.635599997,1,495,"n",1,"['1', '8', '7', 'space']","n","#000000","no",3111496.6235,12,"bias","psycho","psycho","psycho",0,"uniform",1,0,11,11,NA,11,0,NA,0,0,11,0,616,616,NA,NA,NA,NA,0,11,11,NA,616,11,616,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","4","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",0,11,0,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",1,617,1,"Lentiform Loewenfeld","3.3.8","['vert', 'vert', 'hori', 'hori', 'vert', 'hori', 'hori', 'vert']","no",202,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","yes",2,"diamond",298524.9365,3109279.7477,3109279.7961,NA,3109284.9822,NA,NA,59896.7462000001,3659.53259999969,2984746.3163,59896.7685999996,3111100.0135,3113807.403,NA,NA,NA,NA,3659.61169999991,3110565.4443,2984239.7623,NA,3111100.0288,3111095.6374,3111099.9696,"New experiment",19,"[0]","dist_present",56,35,"yes","yes",1680,NA,NA,"no hp","True","NR","NR","lp",NA,"Left",NA,"Left",0,-2,"4",999,"NR","in",0
"618",781.408799999859,1750.77960000047,747910.044399997,2,496,"n",1,"['1', '8', '7', 'space']","n","#000000","no",3114381.1702,12,"bias","psycho","psycho","psycho",0,"uniform",1,0,11,11,NA,11,0,NA,0,0,11,0,617,617,NA,NA,NA,NA,0,11,11,NA,617,11,617,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","yes","2","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",1,11,1,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",2,618,2,"Lentiform Loewenfeld","3.3.8","['vert', 'vert', 'hori', 'hori', 'vert', 'vert', 'hori', 'hori']","yes",102,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","no",7,"diamond",298524.9365,3109279.7477,3109279.7961,NA,3109284.9822,NA,NA,59896.7462000001,3659.53259999969,2984746.3163,59896.7685999996,3113841.0104,3116655.4799,NA,NA,NA,NA,3659.61169999991,3110565.4443,2984239.7623,NA,3113841.0247,3111095.6374,3113840.9624,"New experiment",19,"[0, 77.26066787688187, 87.06006248551176, 103.53673244709294, 114.62832665395199, 120.22498318582538, 139.3254950793368, 150.11171367362522, 164.34093828557198, 181.67952872359385, 199.8267628078819, 219.70292287834806, 241.713180209142, 258.7070389493767, 283.6365452214443, 304.35462484341275, 332.11688636089445, 354.3348745746669, 382.64535670297687, 406.16612386832975, 435.09061143758726, 462.61244980369804, 494.0427744149902, 524.1660498146778, 537.7793534758515, 576.4188030980113, 618.4474111683724, 684.5615127465811, 699.0225607060031, 722.1056190127357, 748.9539371683682, 781.7401153448988, 818.3135635834999]","dist_present",56,83,"yes","no",1680,-7.29247468602799,16.1841718995291,"more toward","False","NR","NR","hp",NA,NA,NA,NA,3,0,"4",2,"NR","in",1
"619",799.381900000386,2550.16150000086,748709.426299997,3,497,"n",1,"['1', '8', '7', 'space']","n","#000000","no",3114381.1702,12,"bias","psycho","psycho","psycho",0,"uniform",1,0,11,11,NA,11,0,NA,0,0,11,0,618,618,NA,NA,NA,NA,0,11,11,NA,618,11,618,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","red","no","1","circle",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",2,11,2,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",2,619,3,"Lentiform Loewenfeld","3.3.8","['vert', 'hori', 'vert', 'hori', 'hori', 'vert', 'vert', 'hori']","no",202,"None","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","green","no",3,"diamond",298524.9365,3109279.7477,3109279.7961,NA,3109284.9822,NA,NA,59896.7462000001,3659.53259999969,2984746.3163,59896.7685999996,3116688.7361,3119471.4179,NA,NA,NA,NA,3659.61169999991,3110565.4443,2984239.7623,NA,3116688.7509,3111095.6374,3116688.6843,"New experiment",19,"[0]","dist_present",56,42,"yes","yes",1680,-13.0734746860279,17.2956093995292,"more away","False","NR","NR","lp",NA,NA,NA,NA,-1,1,"4",7,"NR","in",1
"620",720.726900000125,3270.88840000099,749430.153199997,4,498,"n",1,"['1', '8', '7', 'space']","n","#000000","no",3114381.1702,12,"bias","psycho","psycho","psycho",0,"uniform",1,0,11,11,NA,11,0,NA,0,0,11,0,619,619,NA,NA,NA,NA,0,11,11,NA,619,11,619,73.2296414732588,"Mon Oct  4 11:01:09 2021","The main experiment item","yes","green","no","4","diamond",NA,"pinging_target_expectations 4.0.osexp","C:\Users\etp-cp-ping\Desktop\LocalPC-EXP",75,"no","mono","no",18,"no","white","no","yes",1050,NA,2,"psycho",3,11,3,"C:/Users/etp-cp-ping/Desktop/LocalPC-EXP/subject-20.csv","psycho",2,620,4,"Lentiform Loewenfeld","3.3.8","['hori', 'vert', 'vert', 'hori', 'vert', 'vert', 'hori', 'hori']","yes",102,"diamond","no",0,NA,2,"legacy",NA,1024,2,48000,-16,"experiment",20,"even","red","yes",2,"circle",298524.9365,3109279.7477,3109279.7961,NA,3109284.9822,NA,NA,59896.7462000001,3659.53259999969,2984746.3163,59896.7685999996,3119504.6208,3122383.5218,NA,NA,NA,NA,3659.61169999991,3110565.4443,2984239.7623,NA,3119504.6352,3111095.6374,3119504.5716,"New experiment",19,"[0]","dist_present",56,35,"yes","yes",1680,-21.386662186028,1.51498439952915,"more away","False","NR","NR","lp",NA,"Left",NA,"Left",0,-2,"4",3,"NR","ex",1
